Player,Nation,Age,Pos,Squad,Comp,MP,Starts,Min,90s,Touches,Carries,PrgDist,PrgC,PrgP,PrgR,Att_stats_possession,Succ,Succ%,Gls,Ast,G+A,xG,npxG,xAG,xG+xAG,Crs,Tkl,Int,Tkl+Int,Blocks,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,G-xG,np:G-xG,KP,PPA,1/3,CrsPA,SCA,SCA90,GCA,GCA90,Att Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Live_stats_possession,Rec,Won,Lost,Cmp,Clr,FatigueIndex,StyleInsight,PlayerCluster,PlayerStyle,PlayerImg,TeamImg
Christantus Uche,ng NGA,22.0,MF,Crystal Palace,eng Premier League,4,0,24,0.3,21,12,12,1,0,3,0,0,,0,0,0,0.0,0.0,0.0,0.04,3,0,0,0,0,1,1,100.0,3.75,3.75,0.0,0.0,0.0,0.0,0,0,1,0,1,3.91,0,0.0,2,0,7,15,21,17,0,1,8,0,-1.1509045826353592,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/250px-Getafe_logo.svg.png
Christantus Uche,ng NGA,22.0,FW,Getafe,es La Liga,3,3,270,3.0,102,52,89,4,4,15,16,6,37.5,1,1,2,1.4,1.4,0.4,0.61,1,2,0,2,1,6,1,16.7,2.0,0.33,0.17,1.0,-0.4,-0.4,4,1,0,0,8,2.67,2,0.67,15,9,26,69,102,68,8,0,29,2,-0.7972354882639721,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Crystal_Palace_FC_logo_%282022%29.svg/250px-Crystal_Palace_FC_logo_%282022%29.svg.png
Christantus Uche,ng NGA,22.0,FW,Getafe,es La Liga,3,3,270,3.0,102,52,89,4,4,15,16,6,37.5,1,1,2,1.4,1.4,0.4,0.61,1,2,0,2,1,6,1,16.7,2.0,0.33,0.17,1.0,-0.4,-0.4,4,1,0,0,8,2.67,2,0.67,15,9,26,69,102,68,8,0,29,2,-0.7972354882639721,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/250px-Getafe_logo.svg.png
Destiny Udogie,it ITA,23.0,DF,Tottenham,eng Premier League,9,5,519,5.8,402,213,1645,20,33,40,15,3,20.0,0,1,1,0.1,0.1,0.4,0.09,6,11,3,14,15,2,0,0.0,0.35,0.0,0.0,,-0.1,-0.1,7,7,33,1,13,2.25,1,0.17,21,87,206,116,402,238,4,3,278,10,0.0827764771962424,Liga equilibrada,3,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Norway_Italy_-_June_2025_A_29_%28cropped%29.jpg/250px-Norway_Italy_-_June_2025_A_29_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Tottenham_Hotspur.svg/250px-Tottenham_Hotspur.svg.png
Matthieu Udol,fr FRA,29.0,DF,Lens,fr Ligue 1,14,14,1248,13.9,822,383,3190,26,45,54,21,8,38.1,0,2,2,1.1,1.1,4.1,0.37,37,23,26,49,22,16,5,31.3,1.15,0.36,0.0,0.0,-1.1,-1.1,17,25,30,14,37,2.67,3,0.22,28,291,327,211,822,524,14,12,524,40,1.764461900290213,Liga ofensiva y vertical,1,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/RC_Lens_-_FC_Metz_%2814-03-2021%29_51.jpg/250px-RC_Lens_-_FC_Metz_%2814-03-2021%29_51.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/RC_Lens_logo.svg/250px-RC_Lens_logo.svg.png
Manuel Ugarte,uy URU,24.0,MF,Manchester Utd,eng Premier League,9,2,304,3.4,203,83,533,4,20,3,3,1,33.3,0,0,0,0.0,0.0,0.0,0.02,0,16,4,20,3,2,0,0.0,0.59,0.0,0.0,,0.0,0.0,1,0,18,0,3,0.89,0,0.0,0,45,129,30,203,94,7,4,130,11,-0.4310269205494065,Liga equilibrada,0,Pivote Defensivo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Manchester_United_FC_crest.svg/250px-Manchester_United_FC_crest.svg.png
Lesley Ugochukwu,fr FRA,21.0,MF,Burnley,eng Premier League,12,8,692,7.7,301,173,792,10,19,16,16,4,25.0,2,0,2,0.9,0.9,0.0,0.12,4,19,6,25,5,10,3,30.0,1.3,0.39,0.2,0.67,1.1,1.1,1,2,17,0,10,1.3,0,0.0,17,74,154,75,301,202,9,4,171,8,0.2085610551864895,Liga equilibrada,3,Interior Conductor,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Lesley_Ugochukwu_2023_Luton.jpg/250px-Lesley_Ugochukwu_2023_Luton.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Burnley_FC_Logo.svg/250px-Burnley_FC_Logo.svg.png
Filip Ugrinic,ch SUI,26.0,MF,Valencia,es La Liga,4,0,93,1.0,48,18,239,1,4,1,2,2,100.0,0,1,1,0.0,0.0,0.2,0.18,5,4,0,4,0,0,0,,0.0,0.0,,,0.0,0.0,1,0,4,0,2,1.94,1,0.97,1,15,18,15,48,22,1,0,33,2,-0.9862971203120384,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Valenciacf.svg/250px-Valenciacf.svg.png
Lukas Ullrich,de GER,21.0,DF,Gladbach,de Bundesliga,10,7,623,6.9,349,180,1208,10,18,29,9,5,55.6,0,0,0,0.2,0.2,0.4,0.08,12,17,10,27,6,3,0,0.0,0.43,0.0,0.0,,-0.2,-0.2,8,12,16,4,15,2.17,1,0.14,10,121,159,74,349,207,3,5,209,22,0.2336635453953234,Liga equilibrada,3,Defensa Contundente,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/40px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Borussia_M%C3%B6nchengladbach_logo.svg/250px-Borussia_M%C3%B6nchengladbach_logo.svg.png
Enes Ünal,tr TUR,28.0,"FW,MF",Bournemouth,eng Premier League,3,0,23,0.3,11,10,5,0,1,3,0,0,,1,0,1,0.5,0.5,0.0,2.14,1,0,0,0,0,3,2,66.7,11.74,7.83,0.33,0.5,0.5,0.5,0,1,0,0,0,0.0,0,0.0,3,0,4,7,11,9,0,0,4,0,-1.155378953951163,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Enes_%C3%9Cnal_2024.png/250px-Enes_%C3%9Cnal_2024.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e5/AFC_Bournemouth_%282013%29.svg/250px-AFC_Bournemouth_%282013%29.svg.png
Deniz Undav,de GER,29.0,"FW,MF",Stuttgart,de Bundesliga,8,6,523,5.8,229,140,386,7,15,37,5,0,0.0,7,0,7,3.4,3.4,0.3,0.64,9,4,1,5,5,29,11,37.9,4.99,1.89,0.24,0.64,3.6,3.6,5,5,10,0,18,3.1,0,0.0,36,2,107,121,229,174,7,5,112,0,-0.3235985178367467,Liga equilibrada,4,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Deniz_undav.jpg/250px-Deniz_undav.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/VfB_Stuttgart_1893_Logo.svg/250px-VfB_Stuttgart_1893_Logo.svg.png
Dayot Upamecano,fr FRA,27.0,DF,Bayern Munich,de Bundesliga,10,9,728,8.1,810,575,3824,5,48,0,6,2,33.3,1,0,1,0.9,0.9,0.2,0.13,2,15,7,22,5,6,2,33.3,0.74,0.25,0.17,0.5,0.1,0.1,2,1,66,0,7,0.87,1,0.12,7,272,490,58,810,624,14,2,673,22,1.238704265561488,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/2022-07-30_Fu%C3%9Fball%2C_M%C3%A4nner%2C_DFL-Supercup%2C_RB_Leipzig_-_FC_Bayern_M%C3%BCnchen_1DX_3244_by_Stepro_%28cropped%29.jpg/250px-2022-07-30_Fu%C3%9Fball%2C_M%C3%A4nner%2C_DFL-Supercup%2C_RB_Leipzig_-_FC_Bayern_M%C3%BCnchen_1DX_3244_by_Stepro_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/FC_Bayern_M%C3%BCnchen_logo_%282024%29.svg/250px-FC_Bayern_M%C3%BCnchen_logo_%282024%29.svg.png
Jan Urbich,de GER,21.0,FW,Gladbach,de Bundesliga,3,0,39,0.4,16,8,0,2,0,4,3,1,33.3,0,0,0,0.0,0.0,0.0,0.08,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,1,0,0,0,1,2.31,0,0.0,2,6,6,5,16,12,2,0,4,2,-1.1444403909115262,Liga equilibrada,0,Atacante Asociativo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Borussia_M%C3%B6nchengladbach_logo.svg/250px-Borussia_M%C3%B6nchengladbach_logo.svg.png
Jonas Urbig,de GER,22.0,GK,Bayern Munich,de Bundesliga,1,1,90,1.0,30,21,387,0,2,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,25,6,0,30,16,0,0,25,1,-1.0082220591327806,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/FC_Bayern_M%C3%BCnchen_logo_%282024%29.svg/250px-FC_Bayern_M%C3%BCnchen_logo_%282024%29.svg.png
Can Uzun,tr TUR,20.0,MF,Eint Frankfurt,de Bundesliga,9,9,586,6.5,383,234,1030,9,43,39,15,5,33.3,5,3,8,1.7,1.7,1.8,0.53,12,9,0,9,5,22,8,36.4,3.38,1.23,0.23,0.63,3.3,3.3,10,10,28,1,23,3.53,5,0.77,23,22,199,164,383,282,3,5,247,3,0.0218622617411919,Liga equilibrada,4,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Eintracht_Frankfurt_crest.svg/250px-Eintracht_Frankfurt_crest.svg.png
Josha Vagnoman,de GER,24.0,DF,Stuttgart,de Bundesliga,10,7,623,6.9,380,180,834,12,16,46,6,4,66.7,1,1,2,0.7,0.7,0.5,0.16,18,18,1,19,9,6,4,66.7,0.87,0.58,0.17,0.25,0.3,0.3,9,5,16,3,19,2.74,1,0.14,19,91,166,126,380,233,5,5,247,23,0.0772931889945368,Liga equilibrada,3,Defensa Contundente,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Josha_vagnoman.jpg/250px-Josha_vagnoman.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/VfB_Stuttgart_1893_Logo.svg/250px-VfB_Stuttgart_1893_Logo.svg.png
Lautaro Valenti,ar ARG,26.0,DF,Parma,it Serie A,9,8,768,8.5,461,207,2012,6,19,1,3,1,33.3,0,0,0,0.1,0.1,0.6,0.08,11,19,10,29,9,5,2,40.0,0.59,0.23,0.0,0.0,-0.1,-0.1,6,0,14,0,14,1.64,1,0.12,5,237,177,50,461,231,7,5,238,51,0.5797520359006769,Liga equilibrada,3,Defensa Contundente,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/250px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png
Óscar Valentín,es ESP,31.0,MF,Rayo Vallecano,es La Liga,11,7,661,7.3,386,182,1333,4,37,5,3,0,0.0,0,0,0,0.1,0.1,0.0,0.02,0,26,11,37,2,4,0,0.0,0.54,0.0,0.0,,-0.1,-0.1,0,1,23,0,6,0.82,1,0.14,4,122,222,46,386,213,7,12,247,26,0.4164435091990108,Liga equilibrada,2,Pivote Defensivo,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Rayo_Vallecano_logo.svg/250px-Rayo_Vallecano_logo.svg.png
Nicolás Valentini,ar ARG,24.0,DF,Hellas Verona,it Serie A,5,5,427,4.7,172,64,681,5,16,2,0,0,,0,0,0,0.0,0.0,0.8,0.18,5,8,0,8,4,3,2,66.7,0.63,0.42,0.0,0.0,0.0,0.0,3,3,12,3,3,0.63,0,0.0,5,87,75,11,172,76,10,2,82,26,-0.4458913898649519,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/Hellas_Verona_FC_logo_%282020%29.svg/250px-Hellas_Verona_FC_logo_%282020%29.svg.png
Germán Valera,es ESP,23.0,"DF,FW",Elche,es La Liga,13,11,925,10.3,593,359,1703,32,33,77,26,9,34.6,1,2,3,0.8,0.8,1.3,0.2,32,21,6,27,19,9,3,33.3,0.88,0.29,0.11,0.33,0.2,0.2,13,12,20,5,29,2.82,4,0.39,35,120,211,272,593,419,2,5,394,18,0.8796279212276328,Liga equilibrada,1,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Elche_CF_logo.svg/250px-Elche_CF_logo.svg.png
Emanuele Valeri,it ITA,26.0,DF,Parma,it Serie A,9,7,592,6.6,326,138,1339,15,14,25,6,2,33.3,0,1,1,0.2,0.2,0.8,0.16,60,15,3,18,10,7,0,0.0,1.06,0.0,0.0,,-0.2,-0.2,13,8,14,5,21,3.19,1,0.15,6,81,115,135,326,140,2,8,136,12,0.0593577360959169,Liga equilibrada,3,Defensa Contundente,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Logo_Parma_Calcio_1913_%28adozione_2016%29.svg/250px-Logo_Parma_Calcio_1913_%28adozione_2016%29.svg.png
Martin Valjent,sk SVK,29.0,DF,Mallorca,es La Liga,14,14,1260,14.0,758,429,3444,10,41,8,4,3,75.0,0,0,0,0.4,0.4,0.0,0.03,2,22,7,29,4,9,5,55.6,0.64,0.36,0.0,0.0,-0.4,-0.4,1,1,37,0,10,0.71,1,0.07,5,415,300,51,758,468,18,3,510,78,1.639244899743618,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Rcd_mallorca.svg/250px-Rcd_mallorca.svg.png
Álex Valle,es ESP,21.0,DF,Como,it Serie A,11,9,846,9.4,662,282,2072,9,35,25,11,3,27.3,0,1,1,0.5,0.5,0.3,0.09,17,24,13,37,10,5,0,0.0,0.53,0.0,0.0,,-0.5,-0.5,3,5,38,1,17,1.81,3,0.32,12,189,346,130,662,383,7,11,461,25,0.87051710524788,Liga equilibrada,3,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Alex_Valle_ACCI_FCBARCELONA_Turisme_Catalunya_gira_pretemporada.jpg/250px-Alex_Valle_ACCI_FCBARCELONA_Turisme_Catalunya_gira_pretemporada.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Calcio_Como_-_logo_%28Italy%2C_2019-%29.svg/250px-Calcio_Como_-_logo_%28Italy%2C_2019-%29.svg.png
Álvaro Vallés,es ESP,28.0,GK,Betis,es La Liga,7,7,630,7.0,257,146,2940,0,0,0,1,1,100.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,1,0,1,0.14,0,0.0,0,251,6,0,257,149,3,3,184,4,0.1541049523154837,Liga equilibrada,0,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Real_betis_logo.svg/250px-Real_betis_logo.svg.png
Federico Valverde,uy URU,27.0,"MF,DF",Real Madrid,es La Liga,14,12,1112,12.4,916,484,3086,19,76,41,13,7,53.8,0,4,4,1.0,1.0,1.4,0.2,13,22,11,33,5,17,5,29.4,1.38,0.4,0.0,0.0,-1.0,-1.0,17,15,92,2,37,2.99,4,0.32,15,157,489,280,916,673,10,5,725,23,1.5445572889053183,Liga equilibrada,1,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Federico_Valverde_2021_%28cropped%29.jpg/250px-Federico_Valverde_2021_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Real_Madrid_CF.svg/250px-Real_Madrid_CF.svg.png
Ignace Van Der Brempt,be BEL,23.0,DF,Como,it Serie A,3,2,96,1.1,57,21,216,1,1,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,8,2,0,0,,0.0,0.0,,,0.0,0.0,0,0,2,0,1,0.94,0,0.0,0,26,24,7,57,32,1,1,42,0,-0.9324809716554416,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/FC_Salzburg_vs._Dynamo_Kyiv_%282024-08-27_CL-Qualifikation%29_22.jpg/250px-FC_Salzburg_vs._Dynamo_Kyiv_%282024-08-27_CL-Qualifikation%29_22.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Calcio_Como_-_logo_%28Italy%2C_2019-%29.svg/250px-Calcio_Como_-_logo_%28Italy%2C_2019-%29.svg.png
Virgil van Dijk,nl NED,34.0,DF,Liverpool,eng Premier League,13,13,1170,13.0,1173,686,7005,13,94,9,1,1,100.0,0,0,0,0.5,0.5,0.2,0.05,1,8,13,21,1,6,2,33.3,0.46,0.15,0.0,0.0,-0.5,-0.5,4,2,107,0,14,1.08,1,0.08,19,497,628,52,1173,810,59,1,917,110,2.366125697433036,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/20160604_AUT_NED_8876_%28cropped%29.jpg/250px-20160604_AUT_NED_8876_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Liverpool_FC.svg/250px-Liverpool_FC.svg.png
Vladyslav Vanat,ua UKR,23.0,FW,Girona,es La Liga,11,11,795,8.8,198,102,247,8,9,27,8,6,75.0,3,0,3,3.3,3.3,1.1,0.49,3,3,1,4,8,11,9,81.8,1.25,1.02,0.27,0.33,-0.3,-0.3,7,4,5,1,13,1.47,1,0.11,28,21,104,74,198,125,10,3,97,10,-0.1164104394463167,Liga equilibrada,4,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B0%D0%BD%D0%B0%D1%82._1_%D0%B2%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D1%8F_2024_%D1%80%D0%BE%D0%BA%D1%83_%E2%80%94_1555370_%28cropped%29.jpg/250px-%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B0%D0%BD%D0%B0%D1%82._1_%D0%B2%D0%B5%D1%80%D0%B5%D1%81%D0%BD%D1%8F_2024_%D1%80%D0%BE%D0%BA%D1%83_%E2%80%94_1555370_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Girona_FC_Logo.svg/250px-Girona_FC_Logo.svg.png
Jari Vandeputte,be BEL,29.0,MF,Cremonese,it Serie A,12,10,803,8.9,516,279,2071,14,49,35,10,5,50.0,0,4,4,0.7,0.7,2.4,0.34,49,16,7,23,10,9,4,44.4,1.01,0.45,0.0,0.0,-0.7,-0.7,22,11,39,5,39,4.37,8,0.9,10,129,260,136,516,330,2,9,307,19,0.6516056928268081,Liga equilibrada,1,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/US_Cremonese_logo.svg/250px-US_Cremonese_logo.svg.png
Vanderson,br BRA,24.0,DF,Monaco,fr Ligue 1,6,3,265,2.9,230,111,850,9,13,21,9,3,33.3,0,2,2,0.1,0.1,1.1,0.4,13,9,8,17,5,2,0,0.0,0.68,0.0,0.0,,-0.1,-0.1,5,6,13,4,8,2.72,3,1.02,4,46,103,83,230,138,5,3,146,12,-0.4227026768592609,Liga ofensiva y vertical,3,Defensa Contundente,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/LogoASMonacoFC2021.svg/250px-LogoASMonacoFC2021.svg.png
Charles Vanhoutte,be BEL,27.0,MF,Nice,fr Ligue 1,10,9,806,9.0,553,281,1702,4,40,15,7,2,28.6,0,2,2,0.0,0.0,0.3,0.04,8,20,8,28,6,2,0,0.0,0.22,0.0,0.0,,0.0,0.0,5,3,37,0,13,1.45,4,0.45,7,152,305,97,553,345,18,5,373,25,0.6599961282290142,Liga ofensiva y vertical,3,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Charles_Vanhoutte_RUSG_2025.jpg/250px-Charles_Vanhoutte_RUSG_2025.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/OGC_Nice_logo.svg/250px-OGC_Nice_logo.svg.png
Jamie Vardy,eng ENG,38.0,FW,Cremonese,it Serie A,8,6,605,6.7,121,58,171,10,9,34,2,0,0.0,2,0,2,1.4,1.4,0.4,0.27,4,5,0,5,4,7,4,57.1,1.04,0.6,0.29,0.5,0.6,0.6,5,3,6,0,11,1.64,1,0.15,19,12,60,50,121,89,20,1,48,7,-0.3797899294838447,Liga equilibrada,0,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Jamie_Vardy_2018_%28cropped%29.jpg/250px-Jamie_Vardy_2018_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/US_Cremonese_logo.svg/250px-US_Cremonese_logo.svg.png
Ruben Vargas,ch SUI,27.0,"FW,MF",Sevilla,es La Liga,12,11,863,9.6,465,271,1050,31,32,53,26,9,34.6,3,4,7,2.0,1.2,1.4,0.36,33,10,4,14,14,21,4,19.0,2.19,0.42,0.1,0.5,1.0,0.8,11,8,14,1,29,3.03,4,0.42,33,80,179,213,464,324,12,4,238,8,0.4336410564727789,Liga equilibrada,1,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Sevilla_FC_logo.svg/250px-Sevilla_FC_logo.svg.png
Nikola Vasilj,ba BIH,29.0,GK,St. Pauli,de Bundesliga,12,12,1080,12.0,479,298,5151,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,,0.0,0.0,,,0.0,0.0,0,0,5,0,0,0.0,0,0.0,0,468,11,0,479,299,4,0,353,6,1.2119861296232932,Liga equilibrada,2,Interior Mixto,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/20140905_U21_AUT_BIH_BIH01_1040.jpg/250px-20140905_U21_AUT_BIH_BIH01_1040.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/FC_St_Pauli.png/250px-FC_St_Pauli.png
Johan Vásquez,mx MEX,27.0,DF,Genoa,it Serie A,13,13,1170,13.0,886,522,3900,17,51,7,6,1,16.7,0,0,0,0.6,0.4,0.2,0.06,2,17,14,31,7,15,3,20.0,1.15,0.23,0.0,0.0,-0.6,-0.4,2,1,50,1,14,1.08,0,0.0,13,420,415,60,886,555,25,5,635,62,1.7640684011204075,Liga equilibrada,2,Central Constructor,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Genoa_CFC_crest.svg/250px-Genoa_CFC_crest.svg.png
Denis Vavro,sk SVK,29.0,DF,Wolfsburg,de Bundesliga,2,1,95,1.1,54,29,186,0,0,0,1,1,100.0,1,0,1,0.3,0.3,0.0,0.33,0,1,0,1,0,2,2,100.0,1.89,1.89,0.5,0.5,0.7,0.7,0,0,0,0,0,0.0,0,0.0,1,32,19,3,54,38,1,0,35,3,-1.011148036350384,Liga equilibrada,0,Defensa Posicional,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Loco-Kopenhagen_%284%29.jpg/250px-Loco-Kopenhagen_%284%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/VfL_Wolfsburg_Logo.svg/250px-VfL_Wolfsburg_Logo.svg.png
José Luis García Vayá,es ESP,27.0,MF,Valencia,es La Liga,11,9,795,8.8,626,310,2522,1,51,7,5,3,60.0,0,0,0,0.5,0.5,0.3,0.09,26,28,11,39,4,9,0,0.0,1.02,0.0,0.0,,-0.5,-0.5,7,5,51,0,11,1.25,1,0.11,4,161,376,96,626,402,9,4,441,21,0.9485271262808834,Liga equilibrada,3,Organizador / Regista,https://upload.wikimedia.org/wikipedia/commons/7/7c/Profile_avatar_placeholder_large.png,https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Valenciacf.svg/250px-Valenciacf.svg.png
Robinio Vaz,fr FRA,18.0,FW,Marseille,fr Ligue 1,13,3,354,3.9,120,77,58,5,4,33,2,1,50.0,4,2,6,2.3,2.3,0.8,0.8,3,5,2,7,3,8,6,75.0,2.03,1.53,0.5,0.67,1.7,1.7,6,1,2,0,16,4.07,5,1.27,23,10,40,70,120,88,5,5,50,3,-0.619750489452368,Liga ofensiva y vertical,0,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Vaz_asse_om_cdf_2024.png/250px-Vaz_asse_om_cdf_2024.png,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Olympique_Marseille_logo.svg/250px-Olympique_Marseille_logo.svg.png
Franco Vázquez,ar ARG,36.0,"FW,MF",Cremonese,it Serie A,11,4,442,4.9,247,138,599,6,26,29,9,3,33.3,1,1,2,1.4,1.4,0.9,0.47,17,16,2,18,4,11,4,36.4,2.24,0.81,0.09,0.25,-0.4,-0.4,9,4,12,1,13,2.65,1,0.2,12,22,130,97,247,179,7,7,141,2,-0.2234256227860611,Liga equilibrada,3,9 Goleador de Área,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/20150616_-_Portugal_-_Italie_-_Gen%C3%A8ve_-_Franco_Vazquez_%28cropped%29.jpg/250px-20150616_-_Portugal_-_Italie_-_Gen%C3%A8ve_-_Franco_Vazquez_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/US_Cremonese_logo.svg/250px-US_Cremonese_logo.svg.png
